CODGEO;SNHM19;SNHMC19;SNHMP19;SNHME19;SNHMO19;SNHMF19;SNHMFC19;SNHMFP19;SNHMFE19;SNHMFO19;SNHMH19;SNHMHC19;SNHMHP19;SNHMHE19;SNHMHO19;SNHM1819;SNHM2619;SNHM5019;SNHMF1819;SNHMF2619;SNHMF5019;SNHMH1819;SNHMH2619;SNHMH5019
06108;15.1098483878601;23.9317311763087;15.7223965563383;12.0081055094372;12.7155686423299;13.7161944677319;22.0898228627878;14.5386964689646;11.5158976020941;10.8479215697254;16.29614888541;24.8882727072862;17.1894106314639;13.0822253351749;12.950374183466;10.190852553635;14.7227349061642;17.534688941602;9.69061536028076;13.499175763983;15.4696792646623;10.5632701729596;15.8185713069568;19.1910943407043
06501;13.7882364174277;24.1435594776018;16.5513974177638;11.0000193356488;11.8413910003519;12.4071965849075;21.2562445698102;14.4320375178518;10.7309044779452;9.92230166500493;15.022645796236;25.8771270031873;18.9379312691256;11.4717954831947;12.2060894838321;9.93114883940443;13.5049505968468;15.8575002858093;9.67631339154453;12.3476212124152;13.5952639798519;10.1730513469182;14.5020424333443;17.9807016796994
06701;15.598995988768;26.9075513663164;15.7909842296231;11.4888479378058;11.8270532916026;13.9871050719205;23.4258689394838;14.8764046803637;11.3092417100654;10.2098273632743;16.8897567249227;28.8134361590737;16.7362235124155;11.8045776493079;12.1363467329543;10.5439667736772;15.3402603018007;18.224110138182;10.0650929920042;14.037804473326;15.4791697710616;10.9577270093094;16.3527516843104;20.5069757507553
07101;12.6969001541894;22.2734690390928;14.0529692636508;10.4484998588361;11.5051141056746;11.8640935602971;17.8305570720646;13.5242338429767;10.3044285454921;12.0369228765479;13.2841774259724;24.4377718151741;14.5721497549318;10.913323925042;11.4203720568145;9.41020397781746;12.4527991787224;14.9975921801818;9.57852980365541;11.9903079818228;12.5097100115406;9.31704366144802;12.8133837747011;16.4683275570231
07102;12.0450277132556;18.9989352844237;13.8366956417009;10.716303562602;10.8855483870646;11.2205881454652;17.3874615238894;12.6219543619288;10.9380019740984;9.85429118291447;12.5664660575965;19.3095165271339;14.8418685049168;10.1733241861627;11.15302285111;9.50219580018438;12.0574095670624;12.9967609407578;9.17155440449263;11.0362358670003;11.9753204873377;9.60589533277597;12.7350439259453;13.747909080845
07103;12.4691340168404;21.6356228585266;14.3552485011307;10.5866101584524;11.774257002049;11.6986552716344;23.4120946875255;13.3873954645673;10.3448148229009;10.6840955506895;12.9967100660439;20.8091195951784;15.3286871352518;11.1578985296671;12.0057867460154;9.92164827058226;12.2547473421069;13.6195058548416;9.74862480618436;11.5902799791508;12.5591385728425;10.052895219004;12.7187554121901;14.2996841362309
07104;12.7672358492789;20.0322946758864;14.5275954461786;10.5729714839799;11.5890782834996;11.6259353415898;14.8659003320367;13.4891960342982;10.4956778253776;11.1942327505542;13.4908922837774;21.9029125431137;15.3663389148804;10.7112025393133;11.6470175974324;9.80620240577226;12.6656299062232;14.5256249610023;9.47223411205894;11.7036819761451;12.7559369499101;10.0667178829896;13.2898047299758;15.4711093393728
07105;14.7173422648894;25.9094708667513;17.1312305231785;11.0119417319172;12.5382491069453;12.1041876862735;21.4139443994548;14.830743435293;10.4073795676439;10.6879791019505;16.1494743122375;27.1555731441552;18.031414413271;12.9181229305253;12.9570196826654;10.6793008716127;14.8775404415232;15.9900769225762;10.1216051949109;12.0785019290174;12.909902033116;10.9740367611329;16.3356787631533;17.9472679836557
07106;12.2195705934269;20.8670606020803;14.1306869361075;10.3892656607935;11.3555698324034;11.299475404689;18.4766256695561;12.8121365567391;10.3328775548425;10.9026315881931;12.926946061441;21.8077336564915;15.5804072438846;10.4895128915349;11.4041984349595;9.8063652714097;11.9999890651323;13.7575512806511;9.64622862195141;11.147731448361;12.3939438744558;9.9347077962793;12.6592897129505;14.7728965165799
07107;13.8888710873163;22.5640088631159;14.6424601072789;10.6228654237858;12.3729482340597;12.1089172209409;18.1598845147981;13.1624824904507;10.5248659654805;10.8487053398308;15.0240052556166;24.8843594711942;15.5788214683957;11.0173845407464;12.6864740703212;10.7551417190282;13.9685225858921;14.6736937442882;10.7224254996883;12.1192696805232;12.5442796251913;10.7765602447338;15.2202650205385;15.8691802729336
07108;13.4724243740784;22.4804812887166;15.7261015796014;10.4885559520383;11.7442447701278;11.8592625488979;20.5282280156523;13.6487415658218;10.4156201841432;10.7121465412907;14.3187730449626;23.0700184702855;16.6490192068933;10.6651352194294;11.9408263965036;10.3736827030283;13.3552790925776;14.8776148311858;10.0328796485916;11.750174450508;12.6781322593142;10.5105522196964;14.2510128036484;15.9976431653423
07109;13.9962032377661;23.4045804447299;14.9339809636116;11.0629939467151;11.9544217026676;12.5767898833614;18.3809322890836;13.7241626781077;10.9131423040206;10.5293561369529;14.948185380008;26.2472006686879;15.9873720617314;11.3997323370161;12.2310982112985;10.0333458969387;13.5118665804101;16.8752582793168;9.88095538769213;12.3245867312985;14.2929572920284;10.1334241365798;14.2975726388524;18.6785870621677
07110;15.0375899710573;26.5659320558078;15.65825644662;11.6638213705932;12.4726227795436;12.6316751944308;20.3988066266795;13.1776751461002;10.9976840918398;11.4605221753917;16.777590063442;29.34229804588;17.709456652486;13.6933505499432;12.7414234301304;10.4426487571554;14.8960340586564;17.3890003057874;9.65912779926128;12.7508675010246;13.4861673004706;10.8740605481396;16.6263277061082;19.7873218424919
07111;13.5935845905205;21.9703500743952;14.6076844142738;11.494427135365;11.7274510950862;12.3959758823927;18.684772531918;13.7087560465659;11.1239834502142;10.6492377847907;14.4144146288633;23.3975365448399;15.4397436460981;12.5384443715538;11.9997755262491;10.2173356105748;13.2932261549838;15.468978326731;10.3366182726939;12.3478278774251;13.320206933184;10.1242645787021;13.9569519316379;16.7956933930908
07112;12.7950506796185;20.8651418166995;15.3835329653152;11.0905081906987;11.3952937009923;11.7772990378914;17.8148589514942;14.229630354158;10.7164898320204;10.3567798523946;13.43047407503;22.0426080750252;16.2408326830136;12.1053604286221;11.6624053436835;10.1541478369085;12.7373461648762;14.2703633216985;9.9124789314238;11.7517075010067;12.5748822049174;10.2707609860388;13.3527588280175;15.4674214516103
