CODGEO;SNHM19;SNHMC19;SNHMP19;SNHME19;SNHMO19;SNHMF19;SNHMFC19;SNHMFP19;SNHMFE19;SNHMFO19;SNHMH19;SNHMHC19;SNHMHP19;SNHMHE19;SNHMHO19;SNHM1819;SNHM2619;SNHM5019;SNHMF1819;SNHMF2619;SNHMF5019;SNHMH1819;SNHMH2619;SNHMH5019
112;12.1941430935932;20.5659433132948;13.6638259486867;10.3225772133706;10.7437019846833;11.509557473169;19.6362415991701;13.0174084362586;10.1661392597759;9.46817204767665;12.7009279696173;20.99546884683;14.3465468282611;10.6912428378222;10.9589602486442;9.91333789675144;11.9529277340342;13.4408171146085;9.73579512519193;11.3650465742846;12.3058909055813;10.0260464033349;12.3836470040432;14.342748788207
113;12.9369998425838;22.0069178253865;14.7558760972295;10.5768237134634;11.0313527956593;11.8867529285174;19.1722379988129;13.6189567567228;10.3791647969401;9.59325973471645;13.6984984309923;23.4984458804549;15.7450276545042;11.0206324460803;11.2508931709394;9.72668124470279;12.7161685538374;14.764472880058;9.55778752543749;11.825555993792;12.9814632236197;9.85500625244222;13.3490623749181;16.0952055911435
121;12.6812997267147;21.929140319068;14.513376188619;10.6389929125051;11.2001983005014;11.7273192385285;19.5215792752169;13.5737848237519;10.4437490462407;10.1797440644553;13.4057578764234;23.153813604194;15.3439672151016;11.202354667769;11.4171708128994;9.91961153016251;12.5007384445776;14.1149629367201;9.62789233298524;11.6477779833586;12.5722963618538;10.1025925040749;13.1467407009915;15.3802502991238
122;13.2634238682225;22.8394738618888;14.5836500358681;10.7740652563084;11.4357150894132;12.1510416074615;19.9759595371111;13.6454636873931;10.6006861044699;10.3456532900297;14.0943260893253;24.3179052100869;15.3585091371735;11.2566726093726;11.6350972809984;9.94374170487234;13.0693428410046;15.104415056688;9.7386232239734;12.0982075059767;13.1915424300429;10.0823108385531;13.7878699285041;16.6267407429112
123;12.7662083472962;21.4157308321553;14.5215281081075;10.5524758772132;11.6845302066837;11.6112330464048;18.9782003611133;13.4365820407617;10.3761463291616;10.410343656714;13.5543122254235;22.5526695490667;15.3317209700014;11.122450977423;11.9122272983876;9.89289739112936;12.8327703976489;13.6291890378139;9.58666902279726;11.6008083732409;12.2268937757764;10.067653686826;13.6537672159249;14.698113901301
131;17.4781437867693;27.699696215066;16.1399360146958;11.4992451775217;11.9656956414276;14.8730667728075;23.2261239411513;14.7164356550241;11.2682417201546;10.3651307838991;19.3399898267618;29.9157438398395;17.3245277106026;11.994867492719;12.2583415355538;10.3995128472832;17.0577066447706;21.4536414195386;9.97622503095196;15.1038323314565;16.5092397169479;10.7483378211473;18.4491652226811;24.8146977221779
132;14.2771488676531;24.6338635791141;15.7060592696207;10.9582225559576;11.849060278353;12.6314561240575;21.1875652153739;14.0984149794416;10.7048148214764;10.0668397296843;15.4030868748835;26.3747416377177;16.8682074246677;11.5902603683245;12.1723635025562;10.0727251145495;14.1239451983325;16.3160597110129;9.69745139927358;12.6857663869338;13.689050554683;10.3431216609204;15.0848609660632;18.1774848370171
133;15.2086508685884;25.4799986517518;15.7979926688944;11.1238289611754;11.504944706082;13.8489495773006;22.6350475420016;14.4661489899112;10.982425422197;9.89815631983231;16.2342072579276;27.1323270377068;17.1697271306843;11.3453122997728;11.7996142843632;10.4239218886256;15.0462227545114;17.5478043609499;9.97096986167075;13.9391322266811;15.3446531097382;10.8309739896767;15.8538526422728;19.2285802334234
134;15.1955330530442;25.0353413863393;16.5020290220039;11.3148178712475;12.9966215582407;13.1320803510695;21.9375093632141;14.435844938325;11.0277041816003;10.2370735317145;16.4637771970088;26.4860775288398;17.780834837279;12.0363090596157;13.4287633896433;10.5276770939886;15.069191457245;17.4362452954346;9.96218877115394;13.2955953996267;14.1997237121774;10.9342506677347;16.1551342431088;19.315844123208
141;13.5729115394444;24.7458835632784;15.1486114121141;10.6908704421847;11.792291924112;12.2826265712474;21.0749300285603;14.1982069046095;10.5212197057021;10.6407559357806;14.529520259211;26.6402014978195;15.989914022423;11.2249153908964;12.0320471399044;10.0203286794737;13.4561967053781;15.4623566201446;9.70415178081701;12.3291837626978;13.3159207074318;10.2481287162533;14.3043456708074;17.0140682205034
142;14.1652731315088;24.2752507845024;15.0101328362621;10.8590512009967;11.4300204932107;12.9016273060658;21.2091979061349;13.9892096902895;10.7323416764601;10.2873666093601;15.0967378034912;25.9000609272594;15.9218683042045;11.133033165304;11.6667590793184;10.140350981667;14.0596046685326;16.5830035213139;9.70765122007756;12.993332905814;14.3880763824893;10.4836077595413;14.8257890981081;18.2513445875526
143;13.6829461631125;25.8964053126033;15.2372598696682;10.8207088952765;11.4952183200769;12.3321727081716;22.3433577586477;14.0353238659103;10.6161183504021;10.2165965361189;14.6796804414916;27.7253643748688;16.210877331618;11.2981381017903;11.7857765092448;9.91254197928113;13.5470397381323;15.7721707390309;9.59460633932248;12.4297957321437;13.4143803760848;10.1558263844886;14.3576990180734;17.5495523050493
144;12.8576176852582;23.3696662948981;14.8070904131763;10.6449890377636;11.4934308075023;11.7180555700968;20.337683017982;13.5043125595588;10.4474393004424;10.4459449800284;13.6111181874692;24.8728401677869;15.7994309972658;11.2759546934422;11.7923092663825;9.96061630734804;12.9056573244635;13.9179859287732;9.66649818975269;11.8043631858506;12.3619996958698;10.1596392476544;13.6346666847932;14.9345398549299
151;12.5604799315733;22.3977847067227;14.2425610643892;10.5966601175029;10.8188381032036;11.7100614491955;19.6407010193157;13.496064108059;10.4230536377236;9.89341553175433;13.2190755426489;23.8293889880867;14.9064720890127;11.0763844472829;11.0115571046955;9.74279303829299;12.445703553149;13.9339457736696;9.53482875736665;11.6856964828075;12.5603129346582;9.89653715393554;13.0160480084408;15.0959734375315
152;11.968551560667;21.0698368115494;14.3474709052343;10.3364150946334;11.049382084954;11.1054551614979;17.6841327499546;13.3041471956547;10.1445238352328;10.1870661085712;12.6059532322955;22.9161731153994;15.4123213589799;10.9158158610329;11.2627242630735;9.65287543215796;11.8158378617792;13.0460890864892;9.55025149308575;11.1160128987187;11.6069346242825;9.72188803856627;12.3488435267413;14.0858050403812
153;11.835705200912;20.1895248351969;13.9631129092937;10.303697578872;11.0224363496627;10.9576994025156;18.4600931441855;12.7357627826774;10.0734001204098;9.6127098435149;12.4805566119573;21.2853752851803;15.0504915884652;11.0614786485322;11.2779199160902;9.88205616489546;11.8690293060969;12.7577760990536;9.40873434753513;11.0493308313451;11.4698156378474;10.1859089652971;12.4839282972929;13.7221057125548
161;13.6691955122028;23.5568104673857;14.7509157090583;10.889125538237;11.3955637328674;12.48207333528;20.5288860722277;13.8324614312761;10.7686760163463;10.4055033083974;14.5513441568231;25.053289183607;15.5372971412521;11.224264174816;11.6268770420966;10.0904456882454;13.3327086057286;15.7512673365066;9.93991667462585;12.4028385995372;13.615392218008;10.2092262221562;14.0110245715476;17.37015329943
162;14.4308281969835;26.2790486720109;16.5528760534829;11.2486239558396;12.2657654041067;12.95908863797;22.7055209082017;15.1362531722972;10.88885528062;10.8773292174581;15.4919760418983;28.3122810870617;17.7700722539476;12.3499601691795;12.6495905244503;10.2594940119523;14.1730010130793;16.5381265500862;9.8161764944265;12.9435772083512;14.1042680203815;10.5770248440892;15.033646070497;18.4142630446561
163;12.5230407571297;22.605418354411;14.5432879689047;10.5394664190978;11.570691572641;11.5373885120615;20.5037965023693;13.5024507363371;10.4408435449709;10.3428864892202;13.1802398719394;23.6244264599135;15.3809633940054;10.9307230337715;11.8129931760931;9.90462561443715;12.327424727289;13.881440109739;9.57184086142517;11.388658055424;12.5690138956362;10.1245262976815;12.9590760219367;14.7424893906145
171;12.7781584986054;23.1881816999027;14.9379739212079;10.619632255108;11.6104896292294;11.4952268008057;19.8890549835893;13.5229371487599;10.3980053210839;10.0943233137664;13.5910198843859;24.6068827741557;16.0174754569725;11.3290570968016;11.8651278767126;9.90143683827425;12.6009997554055;14.3138421290266;9.50993149903655;11.4075283803364;12.452472048815;10.1576865853621;13.3333797315376;15.5657100474941
172;12.9703157821795;23.5010971977928;14.6963546784684;10.5905513107078;11.2909513118821;11.9082403434454;20.3794497363482;13.665995102685;10.4850658386468;10.1735685826686;13.809897575133;25.1605967904858;15.5641188909019;10.8478205475655;11.4884968188492;9.74487606839381;12.7256345902002;14.9461331851935;9.52424471438164;11.8474976399462;13.0693481394242;9.92195434795053;13.4072864646617;16.484444109257
173;14.5510108027386;25.4673474186397;15.3102722214768;10.9936312526989;11.5684350889735;12.9677359491109;21.3736359241246;14.0855659285077;10.8288509315108;10.3426781140587;15.76537123827;27.6333736151024;16.3792484602161;11.3483863035915;11.7861118137698;9.98658870901161;14.379121979718;17.3393178597;9.63182723900647;13.0489383187799;14.4566471089699;10.2654098398591;15.3863612091062;19.5993301054755
