CODGEO;SNHM19;SNHMC19;SNHMP19;SNHME19;SNHMO19;SNHMF19;SNHMFC19;SNHMFP19;SNHMFE19;SNHMFO19;SNHMH19;SNHMHC19;SNHMHP19;SNHMHE19;SNHMHO19;SNHM1819;SNHM2619;SNHM5019;SNHMF1819;SNHMF2619;SNHMF5019;SNHMH1819;SNHMH2619;SNHMH5019
200071900;12.9186258779588;24.5546813015217;14.6537695339852;10.7720224789423;11.4979110822484;11.7091890902845;20.8916883299731;13.6999168468978;10.4741849880844;10.3995554988564;13.7844114763219;26.2085350676155;15.3796846733841;11.5768583483926;11.7111863112676;9.79899219380653;12.7739917300453;14.7087415806251;9.57403309450727;11.6031454622535;12.8518744372999;9.95032356562504;13.5911494286024;16.164528305355
200071918;12.9192041715644;23.7436499701017;14.5592423661067;10.7401682775543;11.6858846785253;11.7588367235994;19.6307284475432;13.2378500572859;10.541252189037;11.2883017237725;13.693615351142;25.1488002691687;15.4721704434761;11.4798786196094;11.8400206744496;10.0828320854877;13.0109880156919;14.0968567049815;9.79784138820112;11.9227918245961;12.3323479597042;10.2953827887221;13.7136377916672;15.3246684747489
200071926;12.2702315884844;21.20166581242;13.7278567764409;10.3936503316942;10.6603732053916;11.6717886192495;19.8188432249738;13.194009447009;10.3013468799725;9.40898832533263;12.7311781531887;21.8773689488286;14.3153624737697;10.6130599162621;10.8757984987432;10.0252690157375;12.0208926268855;13.5970894441183;9.83274993410121;11.4696864256387;12.6552231965946;10.1544860281529;12.4386730834236;14.3847416531737
200071934;12.5616730008006;23.2416058628504;14.4578030415749;10.6274590192428;10.9828564522457;11.7154139793913;20.3247275172786;13.9203562830006;10.5308312976523;9.99137497451162;13.1278610056186;24.5287610419348;14.8768513344589;10.9270404841644;11.1998067808872;9.789097692923;12.4705681103573;13.9985120964321;9.57553306726483;11.6392525511076;12.7726200626914;9.92435343380497;13.0200767013562;14.86153087092
200071942;11.8568373032059;20.9747905042158;13.9851887051413;10.289628532169;10.9917832770532;11.1405063888704;18.476236892388;13.2813488286481;10.2181524961702;10.0087838874444;12.3364646926369;22.3552989208958;14.5444779265251;10.4974765852522;11.20284759399;9.54883015152576;11.6863371341885;12.8916657201755;9.45694363697357;11.0569376650749;11.8346854963473;9.60813983908202;12.1221731978867;13.5662473902372
200071967;14.7403870316717;26.3920248692023;15.7948398018265;11.3156839084023;13.7320797282779;12.9021274940425;22.5177507971041;14.2838991217312;11.0787824388453;12.1752589459686;16.2484582037895;28.3873617038642;17.3140848962883;11.9315939378502;14.0449164757791;10.5969842298675;14.6067280830096;16.8718166137818;10.1038156972427;12.9431684217029;13.9367050390128;10.932890358636;16.0240123515777;19.2864757914068
200071983;13.0650318339625;22.6504934371273;15.3735777327355;10.5393530129559;12.296312188799;11.7536260474219;20.0229332507107;13.6321222473917;10.4286623711891;11.0951155958893;13.6552669499444;23.6953588641977;16.3419262181178;10.8019279744598;12.5074791403992;10.7108725942894;12.9614877991015;14.2364111725122;9.83165729970216;11.7500526467997;12.6248072056567;11.1856548967973;13.4959831331052;14.9437067925869
200071991;14.4446167595316;25.6184538317146;16.083778358775;11.3876108678448;12.540124049241;12.7535025771932;21.6356525384263;14.5935860730575;11.0493602042111;10.6643998768157;15.5000734932577;27.5663900382334;17.1593743405356;12.1822836880987;13.0250022615237;10.3596970883359;14.0389468723542;16.9455197329828;9.9094233412699;12.6218814263941;14.318263352584;10.6949147944035;14.9244931052958;18.4731639155637
200072007;12.129602642605;19.1034339328186;13.8800700774019;10.2170876210743;11.3542026012193;11.1200873495471;15.6379640528469;13.1601671745544;10.211534326119;9.66135394923281;12.9379982122074;20.4728320747798;14.6089622324797;10.2342282764367;11.6535658118671;9.70903660524123;11.7972121596103;13.5735085897246;9.12116158413505;10.8882761685576;12.1793512641068;10.0103862807123;12.6714776978658;14.5519259141713
200072015;13.8460589812247;24.8010531565528;15.1627026491785;11.0643582574265;12.1019736347113;12.243642298446;20.8033332794417;13.5202175917135;10.8051363249721;11.0229766902891;14.8333629003676;26.3755004217699;16.310530948719;11.8189568826125;12.3775030367851;10.1635933715174;13.7074000644998;15.6253486477261;9.69340589791352;12.3431223427905;13.0587222062652;10.4670831679753;14.5402227561164;17.2108071117309
200072023;12.7450300715177;22.2729755802718;14.6743973116294;10.6366166523479;11.4557694258252;11.77149049413;19.2394876816305;13.8333738626235;10.5298858811359;10.6773124868412;13.4088736741532;23.6575477269699;15.3006208447014;11.0881627714956;11.5938925816003;9.92726673353097;12.5676088039531;14.1311739045714;9.72868153228399;11.6757635700789;12.7362885962537;10.0635793019375;13.1898026174938;15.0292893353751
200072031;13.764486733036;23.8354090852498;15.5638139802307;11.1234312277178;12.0325339370857;12.4994936212015;21.1804886944683;14.3620181989419;10.9210358702446;10.7975012967312;14.5564809695259;25.0150998490586;16.4230480568439;11.5630810695596;12.3589724678897;10.2249249662568;13.5904823998913;15.5338907094718;9.84113440136917;12.3893293078144;13.8744068205656;10.4977344074281;14.3350234239525;16.5487100180217
200072049;12.5293411243034;22.5807572165009;14.5850781075197;10.5562573756511;11.8733027048217;11.5241072185969;22.2777516140062;13.3774608308454;10.4588267774855;10.400959559461;13.1862003102094;22.7392076714469;15.5885880004113;10.9491380730344;12.1900159006258;10.0824781238576;12.3207471837707;13.7911909193673;9.6295143049438;11.3026129187262;12.6543072671523;10.3806585579947;12.9979322263057;14.506301640597
200072056;13.0866734195048;22.5147860836988;14.996568509395;11.1036981002214;11.9165059276978;11.7961627363581;19.2389767476462;13.5004664737175;10.8509520645225;10.663694405364;13.891390525732;23.7190281593477;16.3605469853816;11.9939752078239;12.2419070895318;10.0331088565363;13.0485690146486;14.4782861524169;9.47999827776527;11.9709518018054;12.5031307533437;10.4249525393724;13.7115348028657;15.6779542330961
200072064;13.0841366030613;24.1931662765749;15.1169993914651;10.7214779187709;11.5051170468676;11.8879946126903;20.7541109113604;13.8061928886706;10.6038209083269;10.5130045310786;13.9431795718604;25.7615181854445;16.1995475931375;11.0724790012911;11.7960634762123;10.1491379948719;12.9842157178956;14.4278274169749;9.83790899202125;11.8732239493967;12.6870479511129;10.3672524545371;13.7817623704208;15.6909236944259
